,Statement,Link,Date
1559,Animal bureau officials sued amid ASF issue get 'full support' from veterinary association,https://mb.com.ph/2023/4/3/animal-bureau-officials-sued-amid-asf-issue-get-full-support-from-veterinary-association,a month ago
1560,DFA brings home 18 distressed Pinoys from Lebanon,https://mb.com.ph/2023/4/3/dfa-brings-home-18-distressed-pinoys-from-lebanon,a month ago
1561,Palace reveals 4 proposed additional EDCA sites,https://mb.com.ph/2023/4/3/palace-reveals-4-proposed-additional-edca-sites,a month ago
1562,"Degamo killing ‘case closed,’ Rep Teves Jr. also named ‘mastermind’",https://mb.com.ph/2023/4/3/degamo-killing-case-closed-rep-teves-jr-also-named-mastermind,a month ago
1563,Marcos to attend King Charles III coronation -- Palace,https://mb.com.ph/2023/4/3/marcos-to-attend-king-charles-iii-coronation-report,a month ago
1564,MB Daily News Summary,https://mb.com.ph/2023/4/3/mb-daily-news-summary-17,a month ago
1565,CHR probes ‘rape of 18-year-old student by 2 policemen’,https://mb.com.ph/2023/4/3/chr-probes-rape-of-18-year-old-student-by-2-policemen,a month ago
1566,Gov’t lawyers ask Court of Appeals anew to reverse ruling on Newsnet,https://mb.com.ph/2023/4/3/gov-t-lawyers-ask-court-of-appeals-anew-to-reverse-ruling-on-newsnet,a month ago
1567,PCG: 100K passengers recorded in seaports on Holy Monday,https://mb.com.ph/2023/4/3/pcg-100-k-passengers-recorded-in-seaports-on-holy-monday,a month ago
1568,Danish firm to develop offshore wind assets in PH,https://mb.com.ph/2023/4/3/danish-firm-to-develop-offshore-wind-assets-in-ph,a month ago
1569,PCO invites public: to join Electric Bill Challenge,https://mb.com.ph/2023/4/3/pco-invites-public-join-electric-bill-challenge,a month ago
1570,DND recognizes concerns of retirees amid proposed reforms in MUP pension system,https://mb.com.ph/2023/4/3/dnd-recognizes-concerns-of-retirees-amid-proposed-reforms-in-mup-pension-system,a month ago
1571,College of Law Dean Edgardo Carlo Vistan II is the next UP Diliman chancellor,https://mb.com.ph/2023/4/3/college-of-law-dean-edgardo-carlo-vistan-ii-is-the-next-up-diliman-chancellor,a month ago
1572,'Arrrgh!': Clarita Carlos frustrated over pay disparity between finance execs and health workers,https://mb.com.ph/2023/4/3/arrrgh-clarita-carlos-frustrated-over-pay-disparity-between-finance-execs-and-health-workers,a month ago
1573,PH Red Cross 'Bakuna Center' closed from April 6-10,https://mb.com.ph/2023/4/3/ph-red-cross-bakuna-center-closed-from-april-6-10,a month ago
1574,US visa application in PH returning to normal—consul,https://mb.com.ph/2023/4/3/us-visa-application-in-ph-returning-to-normal-consul,a month ago
1575,"BI places personnel at NAIA, other int'l airports under heightened alert for Holy Week",https://mb.com.ph/2023/4/3/bi-places-personnel-at-naia-other-int-l-airports-under-heightened-alert-for-holy-week,a month ago
1576,Pinoy pride! House to honor 'He's into her' star Belle Mariano for SDA win,https://mb.com.ph/2023/4/3/pinoy-pride-house-to-honor-he-s-into-her-star-belle-mariano-for-sda-win,a month ago
1577,"DOT urges 17,000-member councilors' league to help promote PH tourism",https://mb.com.ph/2023/4/3/dot-urges-17-000-member-councilors-league-to-help-promote-ph-tourism,a month ago
